rho,p,T,U,V,W
 5.816540000000000E+000, 9.976500000000000E+005, 5.974170000000000E+002, 1.560920000000000E+002, 1.735880000000000E+002, 7.683990000000000E-014
 5.626660000000000E+000, 9.934310000000000E+005, 6.149660000000000E+002, 1.283510000000000E+002, 1.612780000000000E+002,-1.650020000000000E-013
 5.451080000000000E+000, 1.007760000000000E+006, 6.439310000000000E+002, 9.204389999999999E+001, 1.720430000000000E+002,-1.521500000000000E-012
 5.335770000000000E+000, 1.013290000000000E+006, 6.614550000000000E+002, 3.680450000000000E+001, 1.612190000000000E+002, 2.497530000000000E-013
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 3.153130000000000E-010, 2.243190000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-5.431800000000000E-010,-1.151340000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 5.588790000000000E-011,-4.488320000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-8.223040000000000E-010,-7.425790000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.988010000000000E-010,-7.344820000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.319590000000000E-009,-2.339200000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.555440000000000E-010, 2.253790000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.676670000000000E-009, 8.258660000000001E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.058870000000000E-009, 8.996900000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.979520000000000E-009,-8.436699999999999E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 9.304620000000000E-008,-1.054960000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 7.662530000000000E-006,-1.470100000000000E-014
 1.224810000000000E+000, 3.516470000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 4.190900000000000E-004,-1.414000000000000E-014
 1.224930000000000E+000, 3.517680000000000E+004, 1.000250000000000E+002, 1.002250000000000E+003, 3.624160000000000E-002,-1.230640000000000E-014
 1.229530000000000E+000, 3.657700000000000E+004, 1.036170000000000E+002, 9.979330000000000E+002, 1.292690000000000E+000,-6.869700000000000E-015
 2.977410000000000E+000, 3.182150000000000E+005, 3.722590000000000E+002, 5.798350000000000E+002, 1.519190000000000E+002, 1.517840000000000E-015
 5.680860000000000E+000, 9.164300000000000E+005, 5.618869999999999E+002, 2.564110000000000E+002, 2.138770000000000E+002,-5.908120000000000E-014
 5.655440000000000E+000, 9.473710000000000E+005, 5.834690000000001E+002, 1.957210000000000E+002, 2.323580000000000E+002, 2.160990000000000E-013
 5.428100000000000E+000, 9.326530000000000E+005, 5.984620000000000E+002, 1.704340000000000E+002, 2.160160000000000E+002,-2.625380000000000E-013
 5.269370000000000E+000, 9.525070000000000E+005, 6.296130000000001E+002, 1.321670000000000E+002, 2.382120000000000E+002, 7.825399999999999E-014
 5.142190000000000E+000, 9.580860000000000E+005, 6.489630000000000E+002, 6.423940000000000E+001, 2.045560000000000E+002, 6.983490000000001E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 2.120090000000000E-010,-7.844590000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-3.726820000000000E-010, 1.482110000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.546500000000000E-010,-1.787370000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-8.699700000000000E-010, 1.421190000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.655000000000000E-010,-1.875890000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-8.366080000000000E-010,-4.596170000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.203380000000000E-009, 3.852640000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.453630000000000E-010, 7.854910000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.824010000000000E-009,-4.170990000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 3.049800000000000E-009,-3.018400000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 2.574810000000000E-007,-1.902640000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.763200000000000E-005,-7.669350000000001E-015
 1.224820000000000E+000, 3.516480000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 9.232700000000000E-004, 4.490180000000000E-015
 1.225000000000000E+000, 3.518290000000000E+004, 1.000370000000000E+002, 1.002220000000000E+003, 6.230020000000000E-002, 8.978679999999999E-015
 1.232600000000000E+000, 3.697370000000000E+004, 1.044800000000000E+002, 9.967130000000000E+002, 2.434780000000000E+000, 8.358470000000000E-015
 3.545280000000000E+000, 4.027840000000000E+005, 3.957180000000000E+002, 5.231280000000000E+002, 2.135780000000000E+002, 8.013960000000000E-014
 5.603120000000000E+000, 8.690850000000000E+005, 5.402520000000000E+002, 2.835800000000000E+002, 2.677530000000000E+002, 1.719000000000000E-013
 5.508380000000000E+000, 8.938780000000000E+005, 5.652210000000000E+002, 2.436010000000000E+002, 2.720240000000000E+002, 3.977210000000000E-013
 5.247390000000000E+000, 8.789020000000000E+005, 5.833930000000000E+002, 2.197450000000000E+002, 2.606560000000000E+002, 4.908900000000000E-013
 5.059100000000000E+000, 8.933950000000000E+005, 6.150839999999999E+002, 1.843560000000000E+002, 2.903670000000000E+002, 4.585330000000000E-013
 4.908630000000000E+000, 8.942960000000000E+005, 6.345780000000000E+002, 1.067560000000000E+002, 2.424380000000000E+002, 6.134480000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.918780000000000E-010,-1.111970000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-3.322590000000000E-010,-3.210990000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-8.690520000000000E-011,-6.300000000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.359130000000000E-010, 4.485390000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-9.121270000000000E-010,-5.283210000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.987770000000000E-010, 2.177960000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.011590000000000E-009, 2.093700000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.026530000000000E-012,-2.765250000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.553430000000000E-009,-4.275670000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.105770000000000E-009,-2.748750000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.868750000000000E-007,-6.634250000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 3.572440000000000E-006, 6.032800000000000E-015
 1.224810000000000E+000, 3.516430000000000E+004, 9.999960000000000E+001, 1.002350000000000E+003,-2.263940000000000E-003, 1.157320000000000E-014
 1.224940000000000E+000, 3.515940000000000E+004, 9.997450000000001E+001, 1.002260000000000E+003, 3.310450000000000E-002, 1.280010000000000E-014
 1.176640000000000E+000, 3.311260000000000E+004, 9.801990000000001E+001, 1.014270000000000E+003,-9.201250000000000E+000, 1.016780000000000E-014
 4.211180000000000E+000, 4.853780000000000E+005, 4.014590000000000E+002, 4.994010000000000E+002, 2.821840000000000E+002,-1.749480000000000E-013
 5.512170000000000E+000, 8.124850000000000E+005, 5.134010000000000E+002, 3.205490000000000E+002, 3.098110000000000E+002,-4.372560000000000E-013
 5.317910000000000E+000, 8.278920000000000E+005, 5.422470000000000E+002, 2.964390000000000E+002, 3.046060000000000E+002,-4.073900000000000E-013
 5.044140000000000E+000, 8.224090000000000E+005, 5.678900000000000E+002, 2.705100000000000E+002, 2.981780000000000E+002,-2.190430000000000E-012
 4.831390000000000E+000, 8.344430000000000E+005, 6.015730000000000E+002, 2.387280000000000E+002, 3.299150000000000E+002, 7.544260000000000E-013
 4.623000000000000E+000, 8.211320000000000E+005, 6.186609999999999E+002, 1.489330000000000E+002, 2.689220000000000E+002, 3.289950000000000E-013
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 2.959720000000000E-011,-3.714950000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.363280000000000E-011,-1.609050000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-2.437690000000000E-010,-2.636420000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.789450000000000E-010, 6.503420000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-9.353630000000001E-010, 2.682760000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.436400000000000E-010, 3.611630000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-2.186060000000000E-010,-1.355190000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.365380000000000E-009,-4.144310000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.215260000000000E-010,-1.608500000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 4.936460000000000E-008,-3.160850000000000E-017
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 4.658810000000000E-006, 1.663310000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 2.621810000000000E-004, 2.221260000000000E-014
 1.224850000000000E+000, 3.516900000000000E+004, 1.000090000000000E+002, 1.002320000000000E+003, 2.278260000000000E-002, 2.550340000000000E-014
 1.226680000000000E+000, 3.566720000000000E+004, 1.012750000000000E+002, 1.000810000000000E+003, 6.800790000000000E-001, 2.204030000000000E-014
 1.990900000000000E+000, 1.349240000000000E+005, 2.360500000000000E+002, 8.262820000000000E+002, 1.016390000000000E+002,-1.911450000000000E-013
 4.815350000000000E+000, 6.076940000000000E+005, 4.395620000000000E+002, 4.408680000000000E+002, 3.326840000000000E+002,-2.823180000000000E-013
 5.121550000000000E+000, 7.216550000000000E+005, 4.907860000000000E+002, 3.555820000000000E+002, 3.557110000000000E+002,-1.032750000000000E-013
 4.893840000000000E+000, 7.231040000000000E+005, 5.146530000000000E+002, 3.436440000000000E+002, 3.455760000000000E+002,-7.934910000000000E-014
 4.657470000000000E+000, 7.316300000000000E+005, 5.471500000000000E+002, 3.179870000000000E+002, 3.535900000000000E+002, 5.400200000000000E-012
 4.404150000000000E+000, 7.339580000000000E+005, 5.804610000000000E+002, 2.926830000000000E+002, 3.601810000000000E+002,-3.671660000000000E-012
 4.124420000000000E+000, 6.998020000000000E+005, 5.909860000000000E+002, 1.817180000000000E+002, 2.813740000000000E+002,-7.883990000000000E-013
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.906000000000001E-011,-1.540700000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.026800000000000E-010,-1.601970000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-3.973280000000000E-010,-8.746590000000001E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-3.580790000000000E-010, 6.128180000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-5.512690000000000E-010, 1.829080000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.773629999999999E-010, 1.043260000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-3.608800000000000E-010,-3.693170000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-9.281450000000000E-010,-3.369370000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 4.535220000000000E-010,-1.435970000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-2.041120000000000E-007,-3.823880000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 9.937950000000000E-006, 3.404340000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.046820000000000E-003, 5.939980000000000E-015
 1.224940000000000E+000, 3.516250000000000E+004, 9.998399999999999E+001, 1.002280000000000E+003, 4.416360000000000E-002, 3.978770000000000E-015
 1.189100000000000E+000, 3.341470000000000E+004, 9.787770000000000E+001, 1.008270000000000E+003,-7.630340000000000E+000,-1.218980000000000E-013
 3.215670000000000E+000, 2.976360000000000E+005, 3.223870000000000E+002, 6.733270000000000E+002, 2.407000000000000E+002, 8.960940000000000E-013
 4.930490000000000E+000, 6.264200000000000E+005, 4.425270000000000E+002, 4.401290000000000E+002, 3.657630000000000E+002, 1.217720000000000E-012
 4.804790000000000E+000, 6.538840000000000E+005, 4.740140000000000E+002, 4.046880000000000E+002, 3.781270000000000E+002, 1.156250000000000E-012
 4.508980000000000E+000, 6.382910000000000E+005, 4.930650000000000E+002, 3.941650000000000E+002, 3.664880000000000E+002,-1.724870000000000E-012
 4.205790000000000E+000, 6.326650000000000E+005, 5.239510000000000E+002, 3.746760000000000E+002, 3.919070000000000E+002,-4.863290000000000E-012
 3.876910000000000E+000, 6.155670000000000E+005, 5.530370000000000E+002, 3.635410000000000E+002, 3.829780000000000E+002, 8.537160000000001E-012
 3.582160000000000E+000, 5.764310000000000E+005, 5.604880000000001E+002, 2.273200000000000E+002, 2.963380000000000E+002, 1.195710000000000E-012
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-9.304070000000000E-011, 5.779420000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 9.838900000000000E-011,-5.517130000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-5.003740000000000E-010,-2.545610000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-3.962490000000000E-010,-1.562370000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.362460000000000E-010,-1.183490000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.640390000000000E-010, 1.725480000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.914070000000000E-010,-1.856540000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.079420000000000E-009,-5.101540000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 3.048700000000000E-008, 9.572090000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.659810000000000E-007, 9.410250000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.758100000000000E-004, 1.025250000000000E-014
 1.224810000000000E+000, 3.516350000000000E+004, 9.999740000000000E+001, 1.002350000000000E+003, 7.902609999999999E-003, 1.025200000000000E-014
 1.225490000000000E+000, 3.532650000000000E+004, 1.004050000000000E+002, 1.001850000000000E+003, 3.606330000000000E-001, 1.340640000000000E-014
 1.564280000000000E+000, 7.355860000000001E+004, 1.637880000000000E+002, 9.345660000000000E+002, 6.741450000000000E+001, 1.857810000000000E-012
 4.267720000000000E+000, 4.405410000000000E+005, 3.595460000000000E+002, 6.142890000000000E+002, 3.561730000000000E+002,-1.384920000000000E-012
 4.949950000000000E+000, 6.133330000000000E+005, 4.315780000000000E+002, 4.774110000000000E+002, 3.807960000000000E+002,-1.969800000000000E-012
 4.646210000000000E+000, 6.072710000000000E+005, 4.552480000000000E+002, 4.611080000000000E+002, 3.766910000000000E+002,-8.857760000000000E-012
 4.253770000000000E+000, 5.816190000000000E+005, 4.762430000000000E+002, 4.577000000000000E+002, 3.667200000000000E+002, 2.204420000000000E-011
 3.775590000000000E+000, 5.447690000000000E+005, 5.025650000000000E+002, 4.489110000000000E+002, 3.970050000000000E+002,-4.578810000000000E-012
 3.259610000000000E+000, 4.870750000000000E+005, 5.204690000000001E+002, 4.591990000000000E+002, 3.653630000000000E+002,-5.722990000000000E-015
 2.904780000000000E+000, 4.372940000000000E+005, 5.243530000000000E+002, 2.502880000000000E+002, 2.906320000000000E+002, 1.854420000000000E-013
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-9.340760000000000E-011, 2.490820000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 5.889360000000000E-011,-5.173610000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-3.831840000000000E-010, 6.635670000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-5.300840000000000E-010,-1.349280000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-3.849790000000000E-010,-9.086570000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.187340000000000E-010,-5.665840000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.195250000000000E-009,-5.972849999999999E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 6.207640000000000E-009,-5.307790000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-2.585160000000000E-006,-3.481170000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.783990000000000E-004,-2.967510000000000E-014
 1.224760000000000E+000, 3.516270000000000E+004, 9.999870000000000E+001, 1.002360000000000E+003,-1.259220000000000E-002,-2.833010000000000E-014
 1.226770000000000E+000, 3.525160000000000E+004, 1.000870000000000E+002, 1.002110000000000E+003, 3.976330000000000E-001,-1.540920000000000E-013
 1.162960000000000E+000, 3.192590000000000E+004, 9.561870000000000E+001, 1.013640000000000E+003,-1.381100000000000E+001,-2.495440000000000E-012
 3.061060000000000E+000, 2.433660000000000E+005, 2.769180000000000E+002, 7.530780000000000E+002, 2.422330000000000E+002,-1.311980000000000E-011
 4.592280000000000E+000, 5.036090000000000E+005, 3.819700000000000E+002, 5.474810000000000E+002, 3.937030000000000E+002, 1.238870000000000E-012
 4.591490000000000E+000, 5.481890000000000E+005, 4.158540000000000E+002, 5.043270000000000E+002, 3.994120000000000E+002, 1.303190000000000E-011
 4.128050000000000E+000, 5.073230000000000E+005, 4.280590000000000E+002, 5.063610000000000E+002, 3.785980000000000E+002, 6.373650000000000E-011
 3.692640000000000E+000, 4.781250000000000E+005, 4.509920000000000E+002, 5.197060000000000E+002, 3.750010000000000E+002,-1.027570000000000E-010
 3.223170000000000E+000, 4.412110000000000E+005, 4.767890000000000E+002, 5.284140000000000E+002, 3.928750000000000E+002, 2.558100000000000E-011
 2.837470000000000E+000, 4.079840000000000E+005, 5.008130000000000E+002, 5.386790000000000E+002, 3.520660000000000E+002,-1.246660000000000E-011
 2.596790000000000E+000, 3.845740000000000E+005, 5.158310000000000E+002, 3.072250000000000E+002, 3.146560000000000E+002,-1.369640000000000E-012
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-9.766320000000000E-011,-1.157070000000000E-013
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.249300000000000E-010,-2.879100000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-5.189050000000000E-010, 2.938990000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-5.679000000000000E-010, 6.702780000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-2.383200000000000E-010, 1.143920000000000E-013
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.043370000000000E-009, 1.153150000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 2.482670000000000E-009,-2.602880000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-8.757210000000000E-008,-3.603750000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 4.286640000000000E-005,-3.093640000000000E-014
 1.224800000000000E+000, 3.516420000000000E+004, 9.999970000000000E+001, 1.002350000000000E+003,-3.204630000000000E-003,-2.744880000000000E-014
 1.225520000000000E+000, 3.519850000000000E+004, 1.000380000000000E+002, 1.002280000000000E+003, 1.819020000000000E-001, 9.037910000000000E-014
 1.199090000000000E+000, 3.364350000000000E+004, 9.772660000000000E+001, 1.005810000000000E+003,-5.546480000000000E+000, 2.129050000000000E-012
 1.987990000000000E+000, 1.113510000000000E+005, 1.950940000000000E+002, 8.821200000000000E+002, 1.365130000000000E+002, 3.059860000000000E-011
 4.181880000000000E+000, 3.975680000000000E+005, 3.311340000000000E+002, 6.623680000000001E+002, 3.598590000000000E+002, 2.972190000000000E-011
 4.482650000000000E+000, 4.888140000000000E+005, 3.798160000000000E+002, 5.701849999999999E+002, 3.944830000000000E+002, 2.239790000000000E-012
 4.115070000000000E+000, 4.690250000000000E+005, 3.969930000000000E+002, 5.595309999999999E+002, 3.894040000000000E+002,-2.394180000000000E-011
 3.586310000000000E+000, 4.200640000000000E+005, 4.079740000000000E+002, 5.713160000000000E+002, 3.680940000000000E+002,-1.565930000000000E-010
 3.150070000000000E+000, 3.893330000000000E+005, 4.304920000000000E+002, 5.835960000000000E+002, 3.700390000000000E+002, 1.925840000000000E-010
 2.637260000000000E+000, 3.421430000000000E+005, 4.518760000000000E+002, 5.923780000000000E+002, 3.776750000000000E+002,-4.849200000000000E-011
 2.288210000000000E+000, 3.134180000000000E+005, 4.770810000000000E+002, 5.933360000000000E+002, 3.146570000000000E+002, 3.116010000000000E-011
 2.023840000000000E+000, 2.851600000000000E+005, 4.907670000000000E+002, 3.082640000000000E+002, 2.724560000000000E+002, 3.544690000000000E-012
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.786430000000000E-011, 8.114680000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-2.978010000000000E-010, 2.135060000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-3.268490000000000E-010,-2.935950000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.827090000000000E-010,-2.064780000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.408590000000000E-010, 4.361660000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.559940000000000E-009, 3.600130000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.363320000000001E-008,-4.374850000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-3.164690000000000E-007,-8.438459999999999E-015
 1.224810000000000E+000, 3.516450000000000E+004, 9.999990000000000E+001, 1.002350000000000E+003,-7.458560000000000E-004,-1.430220000000000E-014
 1.224980000000000E+000, 3.517420000000000E+004, 1.000140000000000E+002, 1.002340000000000E+003, 4.860770000000000E-002,-2.669210000000000E-014
 1.215240000000000E+000, 3.453390000000000E+004, 9.898030000000000E+001, 1.003390000000000E+003,-2.311650000000000E+000,-1.278290000000000E-012
 1.554920000000000E+000, 6.482870000000000E+004, 1.452190000000000E+002, 9.537700000000000E+002, 6.247200000000000E+001,-2.647410000000000E-011
 3.645880000000000E+000, 3.009830000000000E+005, 2.875440000000000E+002, 7.541760000000000E+002, 3.051620000000000E+002,-5.810440000000000E-011
 4.220590000000000E+000, 4.218480000000000E+005, 3.481340000000000E+002, 6.407190000000001E+002, 3.929860000000000E+002,-2.320140000000000E-011
 4.056490000000000E+000, 4.278300000000000E+005, 3.673550000000000E+002, 6.083670000000000E+002, 3.948870000000000E+002,-4.700630000000000E-011
 3.469510000000000E+000, 3.719100000000000E+005, 3.733640000000000E+002, 6.218330000000000E+002, 3.618740000000000E+002, 1.501050000000000E-011
 2.964320000000000E+000, 3.302600000000000E+005, 3.880560000000000E+002, 6.319460000000000E+002, 3.607970000000000E+002, 1.710670000000000E-010
 2.540810000000000E+000, 2.983660000000000E+005, 4.090170000000000E+002, 6.614320000000000E+002, 3.527720000000000E+002,-1.078590000000000E-010
 2.144780000000000E+000, 2.643020000000000E+005, 4.292210000000000E+002, 6.657260000000000E+002, 3.507360000000000E+002, 1.810320000000000E-011
 1.912510000000000E+000, 2.499890000000000E+005, 4.552830000000000E+002, 6.443890000000000E+002, 2.800090000000000E+002,-1.649050000000000E-011
 1.726360000000000E+000, 2.330150000000000E+005, 4.701290000000000E+002, 3.536970000000000E+002, 2.382480000000000E+002,-9.920000000000000E-013
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-2.920280000000000E-011,-1.247900000000000E-014
